"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","exp","ecrPosition","sdRank","risk"
"Antwan Goodley","WR","SEA",2553526,1991-09-06,0,0,0,,88,0,0,0,,,
"Arrelious Benn","WR","JAC",497270,1988-09-08,0,0,0,,88,0,0,5,,,
"Asante Cleveland","TE","SD",2550454,1992-03-21,0,0,0,,46,0,0,1,,,
"Austin Davis","QB","CLE",2533349,1989-06-02,0,0,0,,24,0,0,3,,,
"Austin Seferian-Jenkins","TE","TB",2543683,1992-09-29,9.175,9.175,9.175,,7,0.300000000000001,0,1,,,
"B.J. Daniels","WR","HOU",2541429,1989-10-24,0,0,0,,88,0,0,2,,,
"Bears","DST","CHI",100005,,6,6,6,,20,0.125,0,45,19.3,4.5,6.76396648311247
"Ben Koyack","TE","JAC",2552396,1993-04-09,0,0,0,,46,0,0,0,87.5,4.5,4.59285895898939
"Ben Roethlisberger","QB","PIT",2506109,1982-03-02,14,14,14,,13,1.32,0,11,10.8,3.4,5.91620589963666
"Bengals","DST","CIN",100006,,5.5,5.5,5.5,,26,0.449999999999999,0,45,4.7,2.6,3.11248722624152
"Benjamin Watson","TE","NO",2506122,1980-12-18,5.25,5.25,5.25,,19,0.399999999999999,0,11,,,
"Bennie Fowler","WR","DEN",2550198,1991-06-10,6.8,6.8,6.8,,50,0.0474999999999994,0,1,90.6,6.5,5.2836816938097
"Benny Cunningham","RB","STL",2541544,1990-07-07,0,0,0,,52,0,0,2,,,
"Bernard Pierce","RB","JAC",2533545,1991-05-10,0,0,0,,52,0,0,3,,,
"Bilal Powell","RB","NYJ",2495328,1988-10-27,9.4925,9.4925,9.4925,,15,0.368749999999999,0,4,39.2,3.6,3.67992617801816
"Bills","DST","BUF",100003,,7.6,7.6,7.6,,9,0.525,0,45,10,3.3,4.45776905772029
"Bishop Sankey","RB","TEN",2543682,1992-09-15,0,0,0,,52,0,0,1,,,
"Blaine Gabbert","QB","SF",2495441,1989-10-15,0,0,0,,24,0,0,4,,,
"Blair Walsh","K","MIN",2532968,1990-01-08,7.7,7.7,7.7,,15,0.0499999999999998,0,3,,,
"Blake Annen","TE","BUF",2550278,1991-05-28,0,0,0,,46,0,0,1,,,
"Blake Bortles","QB","JAC",2543477,1991-12-16,9.72,9.72,9.72,,21,0.615,0,1,24.1,2.2,3.67243634950606
"Branden Oliver","RB","SD",2550658,1991-05-07,0,0,0,,52,0,0,1,,,
"Brandin Cooks","WR","NO",2543498,1993-09-25,13.5825,13.5825,13.5825,,4,0.645,1,1,,,
"Brandon Bolden","RB","NE",2532797,1990-01-26,0,0,0,,52,0,0,3,,,
"Brandon Coleman","WR","NO",2550328,1992-06-22,6.2,6.2,6.2,,57,0.1975,0,1,79.5,8.1,6.15654844399339
"Brandon LaFell","WR","NE",497302,1986-11-04,5.8375,5.8375,5.8375,,59,0.2125,0,5,,,
"Brandon Marshall","WR","NYJ",2495893,1984-03-23,0,0,0,,88,0,0,9,,,
"Brandon McManus","K","DEN",2541556,1991-07-25,7.9,7.9,7.9,,13,0.15,0,1,25.2,4.6,6.65034511372416
"Brandon Myers","TE","TB",89766,1985-09-04,0,0,0,,46,0,0,6,,,
"Brandon Tate","WR","CIN",81306,1987-10-05,0.6,0.6,0.6,,84,0.20875,0,6,,,
"Brandon Weeden","QB","HOU",2532970,1983-10-14,0,0,0,,24,0,0,3,,,
"Brandon Williams","TE","MIA",2539645,1987-10-12,0,0,0,,46,0,0,3,,,
"Brent Celek","TE","PHI",2507218,1985-01-25,1.175,1.175,1.175,,38,0.225,0,8,55.7,11.6,8.29888638357316
"Brenton Bersin","WR","CAR",2535966,1990-05-09,0,0,0,,88,0,0,2,118.5,5.7,4.84724831871785
"Breshad Perriman","WR","BAL",2552597,1993-09-10,0,0,0,,88,0,0,0,117.9,13.5,9.10247372586335
"Brett Hundley","QB","GB",2552588,1993-06-15,11.28,11.28,11.28,,17,0.390000000000001,0,0,23.5,2.4,4.04639794119449
"Brian Hoyer","QB","HOU",81294,1985-10-31,0,0,0,,24,0,0,6,,,
"Brian Parker","TE","KC",2553840,1992-05-30,0,0,0,,46,,0,0,,,
"Brian Quick","WR","STL",2532933,1989-06-05,2.05,2.05,2.05,,79,0.75625,0,3,,,
"Brice Butler","WR","DAL",2541388,1990-01-29,2.7,2.7,2.7,,74,0.2375,0,2,95.6,7.1,5.61100672512858
"Brittan Golden","WR","ARI",2535988,1988-07-20,0.8875,0.8875,0.8875,,81,0.13125,0,3,,,
"Brock Osweiler","QB","DEN",2533436,1990-11-22,0,0,0,,24,0,0,3,,,
"Broncos","DST","DEN",100009,,10.85,10.85,10.85,,7,1.95,0,45,12,3.7,5.22650153285102
"Browns","DST","CLE",100007,,6.05,6.05,6.05,,17,0,0,45,22.8,5.7,9.07016390850464
"Bruce Ellington","WR","SF",2543646,1991-08-22,0,0,0,,88,0,0,1,,,
"Bryan Walters","WR","JAC",2528181,1987-11-04,0,0,0,,88,0,0,5,,,
"Bryce Petty","QB","NYJ",2552369,1991-05-31,0,0,0,,24,0,0,0,,,
"Buccaneers","DST","TB",100031,,5.75,5.75,5.75,,23,0.15,0,45,22.2,4.5,6.76396648311247
"C.J. Anderson","RB","DEN",2540269,1991-02-10,9.6525,9.6525,9.6525,,13,0.1075,0,2,33.5,4.2,4.0142305874811
"C.J. Fiedorowicz","TE","HOU",2543721,1991-10-22,0,0,0,,46,0,0,1,30.6,3.2,3.91429055730504
"C.J. Spiller","RB","NO",497204,1987-08-15,2.2325,2.2325,2.2325,,44,0.38625,0,5,,,
"C.J. Uzomah","TE","CIN",2552559,1993-01-14,1.95,1.95,1.95,,35,0.10625,0,0,63.9,5.4,5.0626370832324
"Cairo Santos","K","KC",2550636,1991-11-21,0,0,0,,24,,0,1,,,
"Caleb Sturgis","K","PHI",2539637,1989-08-09,0,0,0,,24,0,0,2,,,
"Calvin Johnson","WR","DET",2495647,1985-09-29,0,0,0,,88,0,0,8,,,
"Cam Newton","QB","CAR",2495455,1989-05-11,17.99,17.99,17.99,,4,2.04,0,4,12.1,2.9,4.98130192041558
"Cameron Artis-Payne","RB","CAR",2552375,1990-06-23,1.595,1.595,1.595,,46,0.34,0,0,91.9,11.4,8.02588350103629
"Cameron Brate","TE","TB",2550656,1991-07-03,8.9875,8.9875,8.9875,,8,0.850000000000001,0,1,9.6,2.9,3.75769784922403
"Cameron Meredith","WR","CHI",2553568,1992-09-21,0,0,0,,88,0,0,0,,,
"Cardinals","DST","ARI",100026,,6.75,6.75,6.75,,11,0.375,0,45,15.8,2.9,3.68903658258957
"Carlos Hyde","RB","SF",2543743,1991-09-20,12.015,12.015,12.015,,5,0.512500000000001,0,1,15.3,3.3,3.5127739732867
"Carson Palmer","QB","ARI",2505245,1979-12-27,15.77,15.77,15.77,,7,0.309999999999999,0,12,,,
"Case Keenum","QB","STL",2532888,1988-02-12,10.72,10.72,10.72,,19,0.700000000000001,0,3,,,
"Cecil Shorts","WR","HOU",2495341,1987-12-22,0,0,0,,88,0,0,4,,,
"Cedric Peerman","RB","CIN",79629,1986-10-10,0,0,0,,52,0,0,6,,,
"Chad Henne","QB","JAC",252,1985-07-02,0,0,0,,24,0,0,7,,,
"Chandler Catanzaro","K","ARI",2550325,1991-02-26,6.2,6.2,6.2,,22,3.45,0,1,,,
"Charcandrick West","RB","KC",2550268,1991-06-02,0,0,0,,52,0,0,1,70.4,6.8,5.46288302848714
"Charles Clay","TE","BUF",2495139,1989-02-13,0,0,0,,46,0,0,4,15.7,2.3,3.44451243306202
"Charles Johnson","WR","MIN",2541147,1989-02-27,0,0,0,,88,0,0,2,,,
"Charles Sims","RB","TB",2543770,1990-09-19,3.855,3.855,3.855,,40,0.56375,0,1,68.7,8,6.131491847413
"Chase Daniel","QB","KC",81284,1986-10-07,0,0,0,,24,0,0,6,,,
"Chiefs","DST","KC",100016,,5.65,5.65,5.65,,24,0.125,0,45,24.4,5.3,8.30143143337392
"Chris Boswell","K","PIT",2550545,1989-12-16,8.4,8.4,8.4,,10,0.0999999999999996,0,1,10.3,2.7,3.26044704229075
"Chris Conley","WR","KC",2552652,1992-10-25,0,0,0,,88,0,0,0,,,
"Chris Gragg","TE","BUF",2539202,1990-06-30,0,0,0,,46,0,0,2,,,
"Chris Harper","WR","NE",2553652,1993-12-07,0,0,0,,88,0,0,0,,,
"Chris Hogan","WR","BUF",2530515,1988-10-24,11.375,11.375,11.375,,10,0.4,0,4,,,
"Chris Ivory","RB","NYJ",2507999,1988-03-22,10.6025,10.6025,10.6025,,9,0.243749999999999,0,5,,,
"Chris Johnson","RB","ARI",262,1985-09-23,0,0,0,,52,0,0,7,,,
"Chris Matthews","WR","BAL",2531049,1989-10-06,0,0,0,,88,0,0,1,,,
"Chris Thompson","RB","WAS",2540011,1990-10-20,8.1,8.1,8.1,,23,0.231250000000001,0,2,,,
"Christian Ponder","QB","FA",2495215,1988-02-25,0,0,0,,24,0,0,4,,,
"Christine Michael","RB","SEA",2539322,1990-11-09,0,0,0,,52,0,0,2,,,
"Clark Harris","TE","CIN",2495620,1984-07-10,0,0,0,,46,0,0,8,,,
"Clay Harbor","TE","JAC",497242,1987-07-02,0,0,0,,46,0,0,5,,,
"Clive Walford","TE","OAK",2552397,1991-10-21,0.1875,0.1875,0.1875,,45,0.1875,0,0,52.7,6.4,5.58461277683575
"Cobi Hamilton","WR","FA",2539203,1990-11-13,0,0,0,,88,0,0,2,,,
"Coby Fleener","TE","IND",2532838,1988-09-20,3.8625,3.8625,3.8625,,25,0.54375,0,3,,,
"Cody Latimer","WR","DEN",2543590,1992-10-10,0,0,0,,88,0,0,1,93.8,7.1,5.61100672512858
"Cody Parkey","K","PHI",2550380,1992-02-19,5.5,5.5,5.5,,23,5.5,0,1,,,
"Cole Beasley","WR","DAL",2535698,1989-04-26,7.58,7.58,7.58,,38,0.0700000000000003,0,3,82.2,7,5.5564525532421
"Colin Kaepernick","QB","SF",2495186,1987-11-03,0,0,0,,24,0,0,4,,,
"Colt McCoy","QB","WAS",497123,1986-09-05,0,0,0,,24,0,0,5,,,
"Colts","DST","IND",100014,,10.2,10.2,10.2,,8,2.7,0,45,20.4,5.3,8.30143143337392
"Connor Barth","K","TB",2507463,1986-04-11,7,7,7,,19,0.35,0,7,,,
"Connor Shaw","QB","CLE",2550252,1991-09-19,0,0,0,,24,0,0,1,,,
"Cooper Helfet","TE","SEA",2536071,1989-06-02,0,0,0,,46,0,0,4,,,
"Cordarrelle Patterson","WR","MIN",2540145,1991-03-17,3.2575,3.2575,3.2575,,71,0.17625,0,2,,,
"Corey Fuller","WR","DET",2540261,1990-06-23,0,0,0,,88,0,0,2,,,
"Corey Grant","RB","JAC",2553650,1991-12-19,0.575,0.575,0.575,,51,0.575,0,0,80.8,7.4,5.79718743795007
"Cory Harkey","TE","STL",2533353,1990-06-17,0,0,0,,46,0,0,3,,,
"Cowboys","DST","DAL",100008,,6.3,6.3,6.3,,13,0.124999999999999,0,45,12.4,3.4,4.64995217650297
"Crockett Gillmore","TE","BAL",2543794,1991-11-16,0,0,0,,46,0,0,1,,,
"DaRon Brown","WR","KC",2552479,1991-09-21,0,0,0,,88,0,0,0,,,
"Damien Williams","RB","MIA",2550512,1992-04-03,3.935,3.935,3.935,,39,0.183749999999999,0,1,69.7,8.4,6.35436145372162
"Damiere Byrd","WR","FA",2553499,1993-01-27,0,0,0,,88,0,0,0,,,
"Dan Bailey","K","DAL",2495259,1988-01-26,9.6,9.6,9.6,,3,0.350000000000001,0,4,10,4.3,6.11509804981362
"Dan Carpenter","K","BUF",2507401,1985-11-25,0,0,0,,24,0,0,7,,,
"Dan Orlovsky","QB","DET",2506481,1983-08-18,0,0,0,,24,0,0,10,,,
"Danny Amendola","WR","NE",2649,1985-11-02,7.225,7.225,7.225,,45,0.0824999999999996,0,7,50.1,5.9,4.95635666249082
"Danny Woodhead","RB","SD",4327,1985-01-25,0,0,0,,52,0,0,7,,,
"Darius Jennings","WR","CLE",2553896,1992-06-28,0,0,0,,88,0,0,0,,,
"Darrel Young","RB","WAS",2507737,1987-04-08,0,0,0,,52,0,0,6,,,
"Darren Fells","TE","ARI",2540928,1986-04-22,0,0,0,,46,0,0,3,,,
"Darren McFadden","RB","DAL",284,1987-08-27,0,0,0,,52,0,0,7,,,
"Darren Sproles","RB","PHI",2506467,1983-06-20,0.6,0.6,0.6,,50,0.3125,0,10,,,
"Darren Waller","TE","BAL",2552408,1992-09-13,0,0,0,,46,0,0,0,,,
"Darrin Reaves","RB","KC",2550596,1993-04-17,0,0,0,,52,0,0,1,,,
"Darrius Heyward-Bey","WR","PIT",80427,1987-02-26,0.0975,0.0975,0.0975,,87,0.0975,0,6,125.7,12.5,8.55693200699854
"Daryl Richardson","RB","PIT",2534789,1990-04-12,0,0,0,,52,0,0,3,,,
"Davante Adams","WR","GB",2543495,1992-12-24,8.1125,8.1125,8.1125,,30,0.117499999999999,0,1,16.9,3.9,3.8652732247612
"David Cobb","RB","TEN",2552376,1993-06-03,0,0,0,,52,0,0,0,,,
"David Fales","QB","CHI",2543751,1990-10-04,0,0,0,,24,0,0,1,,,
"David Johnson","RB","ARI",2553435,1991-12-16,0,0,0,,52,0,0,0,,,
"David Johnson","TE","SD",79589,1987-08-26,0,0,0,,46,0,0,6,,,
"DeAndre Carter","WR","NE",2553502,1993-04-10,0,0,0,,88,0,0,0,,,
"DeAndre Hopkins","WR","HOU",2540165,1992-06-06,0,0,0,,88,0,0,2,2.7,1.3,2.4468647557127
"DeAndre Smelter","WR","SF",2552627,1991-12-03,0,0,0,,88,0,0,0,,,
"DeAngelo Williams","RB","PIT",2495979,1983-04-25,0,0,0,,52,0,0,9,,,
"DeAnthony Thomas","WR","KC",2543638,1993-01-05,4.345,4.345,4.345,,66,0.319999999999999,0,1,121.6,9.1,6.7020901628582
"DeMarco Murray","RB","PHI",2495207,1988-02-12,8.51,8.51,8.51,,19,0.0387500000000003,0,4,,,
"DeSean Jackson","WR","WAS",1581,1986-12-01,9.18,9.18,9.18,,23,0.229999999999999,0,7,,,
"DeVante Parker","WR","MIA",2552409,1993-01-20,0,0,0,,88,0,0,0,45.5,4.5,4.19259825608009
"Delanie Walker","TE","TEN",2495966,1984-08-12,10.4375,10.4375,10.4375,,5,1.14375,0,9,4.4,1.4,2.97473430881901
"Demaryius Thomas","WR","DEN",497328,1987-12-25,12.125,12.125,12.125,,9,0.850000000000001,0,5,29.2,3.5,3.64705653721528
"Demetrius Harris","TE","KC",2541187,1991-07-29,0,0,0,,46,0,0,2,51.4,3.5,4.07088326538604
"Denard Robinson","RB","JAC",2539260,1990-09-22,0,0,0,,52,0,0,2,,,
"Dennis Pitta","TE","BAL",497254,1985-06-29,0,0,0,,46,0,0,5,,,
"Deonte Thompson","WR","CHI",2534436,1989-02-14,5.5125,5.5125,5.5125,,61,0.0399999999999991,0,3,,,
"Derek Anderson","QB","CAR",2506546,1983-06-15,0,0,0,,24,0,0,10,,,
"Derek Carr","QB","OAK",2543499,1991-03-28,14.28,14.28,14.28,,11,0.269999999999998,0,1,14.9,2.8,4.79432112457136
"Derek Carrier","TE","WAS",2534241,1990-07-25,0,0,0,,46,0,0,3,,,
"Derrick Coleman","RB","SEA",2534871,1990-10-18,0,0,0,,52,0,0,3,,,
"Devin Funchess","WR","CAR",2552458,1994-05-21,9.525,9.525,9.525,,20,0.2875,0,0,25.1,5,4.46536911551249
"Devin Smith","WR","NYJ",2553434,1992-03-03,0,0,0,,88,0,0,0,,,
"Devin Street","WR","DAL",2543641,1991-03-30,0,0,0,,88,0,0,1,,,
"Devonta Freeman","RB","ATL",2543583,1992-03-15,13.795,13.795,13.795,,4,1.9375,0,1,10.4,2.5,3.06703476066946
"Dexter McCluster","RB","TEN",497190,1988-08-25,0,0,0,,52,0,0,5,,,
"Dez Bryant","WR","DAL",497278,1988-11-04,12.9,12.9,12.9,,6,0.49375,0,5,14.9,3.4,3.5925023653288
"Dezmin Lewis","WR","BUF",2552411,1992-12-05,0,0,0,,88,0,0,0,,,
"Dion Lewis","RB","NE",2495469,1990-09-27,6.36,6.36,6.36,,29,0.457500000000001,0,4,16.1,2.8,3.23418696540092
"Dion Sims","TE","MIA",2540200,1991-02-18,2.075,2.075,2.075,,34,0.1625,0,2,,,
"Dolphins","DST","MIA",100019,,10.95,10.95,10.95,,6,0.424999999999999,0,45,31.8,0.9,-0.154625793064058
"Donte Moncrief","WR","IND",2543614,1993-08-06,7.6,7.6,7.6,,37,0.0225,0,1,,,
"Dontrelle Inman","WR","SD",2530700,1989-01-31,0,0,0,,88,0,0,2,,,
"Dorial Green-Beckham","WR","TEN",2552491,1993-04-12,0,0,0,,88,0,0,0,,,
"Doug Baldwin","WR","SEA",2530747,1988-09-21,10.375,10.375,10.375,,13,0.149999999999999,0,4,22.7,3.5,3.64705653721528
"Doug Martin","RB","TB",2532899,1989-01-13,10.1075,10.1075,10.1075,,12,0.4825,0,3,44.6,10.8,7.69157909157335
"Dreamius Smith","RB","SD",2553848,1992-09-08,0,0,0,,52,,0,0,,,
"Drew Brees","QB","NO",2504775,1979-01-15,18.27,18.27,18.27,,3,1.26,1,14,6.5,3,5.1682827162598
"Drew Stanton","QB","ARI",2495748,1984-05-07,0,0,0,,24,0,0,8,,,
"DuJuan Harris","RB","SF",2530690,1988-09-03,0,0,0,,52,0,0,4,,,
"Duke Johnson","RB","CLE",2552461,1993-09-23,9.5975,9.5975,9.5975,,14,0.195,0,0,34.9,3.6,3.67992617801816
"Dustin Hopkins","K","WAS",2539227,1990-10-01,0,0,0,,24,0,0,2,,,
"Dustin Vaughan","QB","PIT",2550410,1991-01-27,0,0,0,,24,0,0,1,,,
"Dwayne Allen","TE","IND",2533046,1990-02-24,3.1125,3.1125,3.1125,,28,0.0937500000000004,0,3,,,
"Dwayne Harris","WR","NYG",2495159,1987-09-16,0,0,0,,88,0,0,4,,,
"E.J. Bibbs","TE","CLE",2553791,1991-08-28,0,0,0,,46,0,0,0,,,
"E.J. Manuel","QB","BUF",2539228,1990-03-19,0,0,0,,24,0,0,2,,,
"Eagles","DST","PHI",100025,,6.1,6.1,6.1,,16,0.0500000000000007,0,45,15.1,3.9,5.61086777041638
"Ed Dickson","TE","CAR",497224,1987-07-25,6.1375,6.1375,6.1375,,15,0.15625,0,5,35.2,6.1,5.42802006875475
"Eddie Lacy","RB","GB",2540168,1990-06-02,4.64,4.64,4.64,,36,0.2775,0,2,,,
"Eddie Royal","WR","CHI",1990,1986-05-21,0,0,0,,88,0,0,7,,,
"Eli Manning","QB","NYG",2505996,1981-01-03,9.3,9.3,9.3,,22,4.845,0,11,26.2,3.1,5.35526351210401
"Emmanuel Sanders","WR","DEN",497322,1987-03-17,0,0,0,,88,0,0,5,38,4.2,4.02893574042064
"Eric Decker","WR","NYJ",497284,1987-03-15,8.9125,8.9125,8.9125,,25,0.402500000000002,0,5,,,
"Eric Ebron","TE","DET",2543466,1993-04-10,0,0,0,,46,0,0,1,21.8,2.7,3.65330271050336
"Eric Weems","WR","ATL",2507029,1985-07-04,0,0,0,,88,0,0,8,,,
"Erik Swoope","TE","IND",2550405,1992-05-08,0,0,0,,46,0,0,1,,,
"Falcons","DST","ATL",100001,,4.7,4.7,4.7,,28,,0,45,28.7,3.1,4.07340282015493
"Fitzgerald Toussaint","RB","PIT",2550738,1990-05-04,0,0,0,,52,0,0,1,,,
"Fozzy Whittaker","RB","CAR",2540037,1989-02-22,0,0,0,,52,0,0,3,105,19.3,12.4275582256316
"Frank Gore","RB","IND",2506404,1983-05-14,8.935,8.935,8.935,,17,0.225,0,10,24.6,4.1,3.95851318590394
"Frankie Hammond","WR","KC",2541828,1990-02-17,0,0,0,,88,0,0,2,,,
"Freddie Martino","WR","PHI",2550223,1991-09-07,0,0,0,,88,0,0,1,,,
"Gabe Holmes","TE","OAK",2553658,1991-03-29,0,0,0,,46,0,0,0,,,
"Garrett Celek","TE","SF",2534820,1988-05-29,1.8125,1.8125,1.8125,,37,0.725,0,3,31.1,4.1,4.38406868154805
"Garrett Gilbert","QB","OAK",2549982,1991-07-01,0,0,0,,24,0,0,1,,,
"Garrett Graham","TE","HOU",497234,1986-08-04,0,0,0,,46,0,0,5,,,
"Gary Barnidge","TE","CLE",1060,1985-09-22,0,0,0,,46,0,0,7,,,
"Gavin Escobar","TE","DAL",2540211,1991-02-03,0,0,0,,46,0,0,2,,,
"Geno Smith","QB","NYJ",2539335,1990-10-10,0,0,0,,24,0,0,2,,,
"Geoff Swaim","TE","DAL",2553454,1993-09-16,0,0,0,,46,0,0,0,62.8,16.6,10.9087648515899
"George Atkinson","RB","OAK",2550540,1992-11-29,0,0,0,,52,0,0,1,,,
"George Farmer","RB","SEA",2553767,1993-07-04,0,0,0,,52,0,0,0,,,
"Gerald Christian","TE","ARI",2552462,1991-08-26,0,0,0,,46,0,0,0,,,
"Geremy Davis","WR","NYG",2552654,1992-01-10,0,0,0,,88,0,0,0,,,
"Giants","DST","NYG",100023,,5.95,5.95,5.95,,21,0.175,0,45,25.7,4.3,6.3796002455471
"Giovani Bernard","RB","CIN",2540156,1991-11-22,6.0025,6.0025,6.0025,,30,0.33125,0,2,22.2,7.9,6.07577444583585
"Golden Tate","WR","DET",497326,1988-08-02,0,0,0,,88,0,0,5,17.4,2.7,3.21062316212343
"Graham Gano","K","CAR",71309,1987-04-09,8.6,8.6,8.6,,6,0.0999999999999996,0,6,18.5,3.6,4.86618823402237
"Greg Olsen","TE","CAR",2495700,1985-03-11,0,0,0,,46,0,0,8,18.8,3,3.80989541858437
"Greg Zuerlein","K","STL",2534797,1987-12-27,8.3,8.3,8.3,,11,0.45,0,3,,,
"Griff Whalen","WR","FA",2535876,1990-03-01,0,0,0,,88,0,0,3,,,
"Harry Douglas","WR","TEN",222,1984-09-16,0,0,0,,88,0,0,7,,,
"Ifeanyi Momah","TE","ARI",2541096,1989-10-23,0,0,0,,46,0,0,2,,,
"Isaiah Burse","WR","SD",2550182,1991-12-08,0,0,0,,88,0,0,1,,,
"Isaiah Crowell","RB","CLE",2550189,1993-01-08,8.5,8.5,8.5,,20,0.147499999999999,0,1,30.7,3.1,3.40133917013239
"J.J. Nelson","WR","ARI",2552656,1992-04-24,6.22,6.22,6.22,,56,0.0362500000000008,0,0,67,4.9,4.41081494362601
"Jace Amaro","TE","NYJ",2543481,1992-06-26,0,0,0,,46,0,0,1,,,
"Jack Doyle","TE","IND",2540232,1990-05-05,6.6,6.6,6.6,,12,0.199999999999999,0,2,7.6,1.8,3.18352458626035
"Jacob Tamme","TE","ATL",324,1985-03-15,0,0,0,,46,0,0,7,,,
"Jacquizz Rodgers","RB","CHI",2495471,1990-02-06,3.6475,3.6475,3.6475,,41,0.7425,0,4,,,
"Jaguars","DST","JAC",100015,,7.4,7.4,7.4,,10,0.800000000000001,0,45,2.5,1.8,1.57502227598007
"Jake Kumerow","WR","CIN",2553548,1992-02-17,0,0,0,,88,0,0,0,,,
"Jake Stoneburner","TE","MIA",2539283,1989-08-25,0,0,0,,46,0,0,2,,,
"Jalston Fowler","RB","TEN",2552464,1990-07-26,0,0,0,,52,0,0,0,,,
"Jamaal Charles","RB","KC",925,1986-12-27,6.3775,6.3775,6.3775,,28,0.19625,0,7,,,
"Jameis Winston","QB","TB",2552033,1994-01-06,12.48,12.48,12.48,,16,1.31,0,0,11.3,3,5.1682827162598
"James Develin","RB","NE",2508101,1988-07-23,0,0,0,,52,0,0,5,84.5,9.5,6.96725287107033
